Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Age,Price_per_Unit_Weight,Item_Visibility_Log,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Non_Consumable,Item_Fat_Content_Regular,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Category_Food,Item_Category_Non-Consumable,Outlet_Age_Category_Mid,Outlet_Age_Category_Old
DRF49,7.27,0.071077939,Soft Drinks,114.2518,8,1997,2618.5914,28,15.715515818431914,0.0686655609933823,True,False,False,0,False,False,True,False,False,False,False,False,True
FDW51,6.155,0.094659871,Meat,214.556,8,1997,2769.728,28,34.858813972380176,0.09044369492472701,True,False,False,0,True,False,True,False,False,True,False,False,True
DRL01,19.5,0.077608838,Soft Drinks,233.4958,2,2007,5375.0034,18,11.97414358974359,0.07474454763940462,True,False,False,0,True,False,True,True,False,False,False,True,False
FDP25,15.2,0.021327477,Canned,216.8824,2,2007,2838.9712,18,14.268578947368422,0.02110322918596279,True,False,False,0,False,False,True,True,False,True,False,True,False
FDL50,12.15,0.042485444,Canned,125.0046,3,2009,1743.0644,16,10.288444444444444,0.04160771200341354,False,True,False,0,True,True,False,False,True,True,False,True,False
NCB30,14.6,0.025578526,Household,198.8084,5,1985,5555.4352,40,13.617013698630137,0.02525686897754632,False,False,True,1,False,True,False,False,True,False,True,False,True
FDW11,12.6,0.0489808,Breads,61.9194,3,2009,619.194,16,4.914238095238096,0.04781902610080231,False,True,False,0,False,True,False,False,True,True,False,True,False
NCM43,14.5,0.019471688,Others,164.821,6,2004,2120.573,21,11.366965517241379,0.01928454017104262,True,False,False,1,False,False,True,True,False,False,True,True,False
FDK44,16.6,0.122918852,Fruits and Vegetables,173.0738,2,2007,3823.0236,18,10.426132530120482,0.11593141312761582,True,False,False,0,False,False,True,True,False,True,False,True,False
FDM15,11.8,0.057373797,Meat,151.4366,1,1987,1360.2294,38,12.833610169491525,0.055788283918259206,True,False,False,0,True,False,False,False,True,True,False,False,True
FDS31,13.1,0.044155597,Fruits and Vegetables,178.8318,1,1987,3969.4996,38,13.65128244274809,0.04320851762722872,True,False,False,0,True,False,False,False,True,True,False,False,True
FDI32,17.7,0.291865402,Fruits and Vegetables,115.1834,0,1998,345.5502,27,6.507536723163843,0.25608722191492755,False,False,False,0,False,False,True,False,True,True,False,False,True
FDR47,17.85,0.057792343,Breads,196.5794,0,1998,585.2382,27,11.012851540616245,0.05618404101511105,False,False,False,0,False,False,True,False,True,True,False,False,True
FDB35,12.3,0.064750025,Starchy Foods,92.6804,7,2002,1010.6844,23,7.5349918699186995,0.0627400533008756,True,False,False,0,True,False,True,True,False,True,False,True,False
NCU05,11.8,0.098312421,Health and Hygiene,81.4618,0,1998,161.1236,27,6.903542372881355,0.09377483904439857,False,False,False,1,False,False,True,False,True,False,True,False,True
DRY23,9.395,0.191013663,Soft Drinks,42.1112,4,1985,42.6112,40,4.482299095263438,0.17480476217973778,False,False,False,0,True,False,True,False,False,False,False,False,True
FDO24,11.1,0.176573035,Baking Goods,157.4604,7,2002,3010.7476,23,14.185621621621621,0.16260600545655357,True,False,False,0,False,False,True,True,False,True,False,True,False
FDQ28,14.0,0.060134441,Frozen Foods,153.0656,5,1985,6024.1584,40,10.933257142857142,0.058395731213663225,False,False,True,0,True,True,False,False,True,True,False,False,True
FDV39,11.3,0.007294652,Meat,198.1426,7,2002,988.713,23,17.534743362831858,0.007268174709874774,True,False,False,0,False,False,True,True,False,True,False,True,False
NCO17,10.0,0.128478462,Health and Hygiene,117.944,4,1985,239.688,40,11.7944,0.12087023158158137,False,False,False,1,False,False,True,False,False,False,True,False,True
FDU50,5.75,0.075107656,Dairy,112.8176,1,1987,1374.2112,38,19.620452173913044,0.07242080168171779,True,False,False,0,True,False,False,False,True,True,False,False,True
FDT12,6.215,0.049381406,Baking Goods,226.8062,5,1985,4739.8302,40,36.493354786806115,0.04820085341709844,False,False,True,0,True,True,False,False,True,True,False,False,True
FDK58,11.35,0.045165796,Snack Foods,100.0016,3,2009,1012.016,16,8.810713656387666,0.044175529291499496,False,True,False,0,True,True,False,False,True,True,False,True,False
FDO08,11.1,0.09415375,Fruits and Vegetables,165.7526,4,1985,657.8104,40,14.932666666666668,0.08998123343036812,False,False,False,0,True,False,True,False,False,True,False,False,True
NCW29,14.0,0.028907832,Health and Hygiene,130.431,9,1999,778.986,26,9.316500000000001,0.02849788238348551,True,False,False,1,False,True,False,False,False,False,True,False,True
FDE04,19.75,0.018059621,Frozen Foods,179.766,7,2002,2336.958,23,9.102075949367087,0.017898483211005504,True,False,False,0,True,False,True,True,False,True,False,True,False
NCB19,6.525,0.090436094,Household,85.0882,9,1999,2233.0932,26,13.040337164750957,0.08657770246642604,True,False,False,1,False,True,False,False,False,False,True,False,True
FDV15,10.3,0.146399712,Meat,103.9648,9,1999,1661.8368,26,10.09366990291262,0.13662634631057924,True,False,False,0,False,True,False,False,False,True,False,False,True
FDL58,5.78,0.074264356,Snack Foods,264.7568,9,1999,4745.8224,26,45.80567474048443,0.07163610732581911,True,False,False,0,True,True,False,False,False,True,False,False,True
FDA08,11.85,0.050186726,Fruits and Vegetables,164.1526,7,2002,3124.5994,23,13.852540084388187,0.048967982644504124,True,False,False,0,True,False,True,True,False,True,False,True,False
FDT43,16.35,0.020631654,Fruits and Vegetables,50.1324,3,2009,467.3916,16,3.066201834862385,0.02042170425593933,False,True,False,0,False,True,False,False,True,True,False,True,False
NCX06,17.6,0.01561108,Household,182.5976,5,1985,5070.7328,40,10.374863636363635,0.015490480595885439,False,False,True,1,False,True,False,False,True,False,True,False,True
FDT20,10.5,0.041395445,Fruits and Vegetables,37.6164,8,1997,540.6296,28,3.5825142857142858,0.04056158781737259,True,False,False,0,False,False,True,False,False,True,False,False,True
FDB41,19.0,0.097313129,Frozen Foods,48.0718,8,1997,992.7078,28,2.5300947368421056,0.09286458176578521,True,False,False,0,True,False,True,False,False,True,False,False,True
NCN55,14.6,0.059582996,Others,238.8538,9,1999,6008.845,26,16.359849315068494,0.057875430721895126,True,False,False,1,False,True,False,False,False,False,True,False,True
FDE40,15.6,0.098663652,Dairy,62.9194,5,1985,2105.2596,40,4.0332948717948724,0.09409457944331215,False,False,True,0,True,True,False,False,True,True,False,False,True
FDX49,4.615,0.101338651,Canned,232.63,5,1985,5359.69,40,50.407367280606714,0.09652639536879581,False,False,True,0,True,True,False,False,True,True,False,False,True
NCM53,18.75,0.052146456,Health and Hygiene,104.628,7,2002,745.696,23,5.58016,0.05083232135580649,True,False,False,1,False,False,True,True,False,False,True,True,False
FDE36,5.26,0.041764487,Baking Goods,161.8868,6,2004,3275.736,21,30.776958174904944,0.04091589763122,True,False,False,0,True,False,True,True,False,True,False,True,False
FDN57,18.25,0.054344186,Snack Foods,140.2154,7,2002,1701.7848,23,7.683035616438356,0.052918948994774534,True,False,False,0,False,False,True,True,False,True,False,True,False
FDI24,10.3,0.078362484,Baking Goods,177.937,5,1985,6704.606,40,17.275436893203885,0.07544367199510134,False,False,True,0,False,True,False,False,True,True,False,False,True
FDI19,15.1,0.052339069,Meat,242.7512,8,1997,4119.9704,28,16.076238410596027,0.051015371320512544,True,False,False,0,False,False,True,False,False,True,False,False,True
FDF24,15.5,0.042464962,Baking Goods,81.5934,0,1998,327.5736,27,5.264090322580645,0.04158806453367832,False,False,False,0,True,False,True,False,True,True,False,False,True
FDG52,13.65,0.065732883,Frozen Foods,45.7402,9,1999,780.9834,26,3.350930402930403,0.06366271554429037,True,False,False,0,False,True,False,False,False,True,False,False,True
DRF36,16.1,0.023625114,Soft Drinks,189.3846,7,2002,3630.6074,23,11.763018633540373,0.023350359977118578,True,False,False,0,False,False,True,True,False,False,False,True,False
FDS45,5.175,0.051643608,Snack Foods,107.3622,4,1985,317.5866,40,20.74631884057971,0.050354281252679545,False,False,False,0,True,False,True,False,False,True,False,False,True
FDX40,12.85,0.165694219,Frozen Foods,39.7164,0,1998,231.6984,27,3.0907704280155643,0.15331680567940087,False,False,False,0,False,False,True,False,True,True,False,False,True
DRK12,9.5,0.041878397,Soft Drinks,32.99,6,2004,133.16,21,3.4726315789473685,0.0410252349855125,True,False,False,0,False,False,True,True,False,False,False,True,False
DRC27,13.8,0.058091482,Dairy,245.1802,6,2004,5650.6446,21,17.76668115942029,0.05646679661677365,True,False,False,0,False,False,True,True,False,False,False,True,False
FDL58,5.78,0.057792343,Snack Foods,263.7568,2,2007,2636.568,18,45.632664359861586,0.05618404101511105,True,False,False,0,True,False,True,True,False,True,False,True,False
NCD30,19.7,0.026903714,Household,96.0726,7,2002,1272.3438,23,4.876781725888325,0.02654817192605988,True,False,False,1,False,False,True,True,False,False,True,True,False
NCZ54,14.65,0.057792343,Household,161.5552,0,1998,324.9104,27,11.027658703071673,0.05618404101511105,False,False,False,1,False,False,True,False,True,False,True,False,True
FDE10,6.67,0.150554711,Snack Foods,130.0626,0,1998,131.1626,27,19.499640179910045,0.14024418346953288,False,False,False,0,True,False,True,False,True,True,False,False,True
FDR44,6.11,0.057792343,Fruits and Vegetables,131.2968,0,1998,260.9936,27,21.488837970540096,0.05618404101511105,False,False,False,0,True,False,True,False,True,True,False,False,True
FDP28,13.65,0.134975628,Frozen Foods,260.0936,0,1998,260.9936,27,19.054476190476187,0.12661117757506177,False,False,False,0,True,False,True,False,True,True,False,False,True
FDX15,17.2,0.15616879,Meat,160.6578,1,1987,3690.5294,38,9.340569767441862,0.14511177170218165,True,False,False,0,False,False,False,False,True,True,False,False,True
FDA39,6.32,0.057792343,Meat,40.2822,6,2004,1139.1838,21,6.373765822784811,0.05618404101511105,True,False,False,0,False,False,True,True,False,True,False,True,False
FDY24,4.88,0.133700752,Baking Goods,52.9298,9,1999,1995.4026,26,10.84627049180328,0.12548728335600584,True,False,False,0,True,True,False,False,False,True,False,False,True
FDC60,5.425,0.115119905,Baking Goods,88.3514,2,2007,1416.8224,18,16.285972350230416,0.10896193724686525,True,False,False,0,True,False,True,True,False,True,False,True,False
FDH28,15.85,0.110030997,Frozen Foods,37.2506,8,1997,265.6542,28,2.3501955835962143,0.10438794015956615,True,False,False,0,True,False,True,False,False,True,False,False,True
FDT25,7.5,0.051038045,Canned,121.7072,2,2007,3552.7088,18,16.227626666666666,0.04977829009788147,True,False,False,0,False,False,True,True,False,True,False,True,False
DRJ13,12.65,0.062837968,Soft Drinks,161.5578,1,1987,2406.867,38,12.771367588932804,0.060942658766733854,True,False,False,0,False,False,False,False,True,False,False,False,True
NCO07,9.06,0.017116983,Others,211.956,4,1985,213.056,40,23.394701986754963,0.016972137983220358,False,False,False,1,False,False,True,False,False,False,True,False,True
FDW20,20.75,0.024129332,Fruits and Vegetables,124.173,1,1987,2956.152,38,5.984240963855422,0.023842819423293884,True,False,False,0,False,False,False,False,True,True,False,False,True
DRF27,8.93,0.049754975,Dairy,152.134,4,1985,153.134,40,17.036282194848823,0.04855677979456019,False,False,False,0,False,False,True,False,False,False,False,False,True
FDS49,9.0,0.057792343,Canned,79.7644,6,2004,1649.8524,21,8.86271111111111,0.05618404101511105,True,False,False,0,False,False,True,True,False,True,False,True,False
FDX25,16.7,0.101561568,Canned,181.9292,5,1985,3101.2964,40,10.893964071856288,0.09672878038727122,False,False,True,0,False,True,False,False,True,True,False,False,True
NCX42,6.36,0.005949644,Household,165.6526,5,1985,4769.1254,40,26.046006289308174,0.00593201475871683,False,False,True,1,False,True,False,False,True,False,True,False,True
FDG33,5.365,0.13956116,Seafood,170.4764,5,1985,3435.528,40,31.775657036346693,0.1306432409267249,False,False,True,0,True,True,False,False,True,True,False,False,True
FDL56,14.1,0.126035694,Fruits and Vegetables,86.4198,7,2002,1133.8574,23,6.129063829787234,0.11870322903745,True,False,False,0,False,False,True,True,False,True,False,True,False
FDF14,7.55,0.027164679,Canned,152.334,6,2004,2603.278,21,20.176688741721854,0.0268022676536349,True,False,False,0,False,False,True,True,False,True,False,True,False
NCD06,13.0,0.099325278,Household,45.406,8,1997,605.878,28,3.492769230769231,0.09469660797125676,True,False,False,1,False,False,True,False,False,False,True,False,True
DRM47,9.3,0.04357366,Hard Drinks,192.8846,5,1985,2293.0152,40,20.740279569892472,0.04265103440652817,False,False,True,0,False,True,False,False,True,False,False,False,True
FDS46,17.6,0.082741482,Snack Foods,118.7782,4,1985,119.1782,40,6.748761363636363,0.0794962340763434,False,False,False,0,True,False,True,False,False,True,False,False,True
FDB35,12.3,0.064565202,Starchy Foods,92.9804,1,1987,1929.4884,38,7.559382113821138,0.06256645476729958,True,False,False,0,True,False,False,False,True,True,False,False,True
FDX21,7.05,0.084554569,Snack Foods,109.8912,5,1985,2074.6328,40,15.587404255319148,0.08116936721578924,False,False,True,0,False,True,False,False,True,True,False,False,True
NCU05,11.8,0.058451805,Health and Hygiene,79.9618,5,1985,241.6854,40,6.776423728813558,0.05680727914382057,False,False,True,1,False,True,False,False,True,False,True,False,True
NCR38,17.25,0.113748685,Household,251.3724,7,2002,6795.1548,23,14.57231304347826,0.10773151910633763,True,False,False,1,False,False,True,True,False,False,True,True,False
NCR18,15.85,0.020603511,Household,42.7112,2,2007,639.168,18,2.694712933753943,0.020394129775071733,True,False,False,1,False,False,True,True,False,False,True,True,False
NCU41,18.85,0.052044976,Health and Hygiene,192.1846,6,2004,3248.4382,21,10.195469496021218,0.050735866253352024,True,False,False,1,False,False,True,True,False,False,True,True,False
FDY56,16.35,0.062764429,Fruits and Vegetables,227.6062,2,2007,7222.5984,18,13.920868501529052,0.06087346520529158,True,False,False,0,True,False,True,True,False,True,False,True,False
DRJ51,14.1,0.087977262,Dairy,229.0668,6,2004,3225.1352,21,16.24587234042553,0.08432024931830708,True,False,False,0,False,False,True,True,False,False,False,True,False
FDK21,7.905,0.010010425,Snack Foods,249.0408,6,2004,3755.112,21,31.50421252371916,0.009960652582077073,True,False,False,0,False,False,True,True,False,True,False,True,False
FDY25,12.0,0.033946163,Canned,179.3976,1,1987,3440.8544,38,14.949800000000002,0.03338270799957689,True,False,False,0,False,False,False,False,True,True,False,False,True
FDU44,12.15,0.058414678,Fruits and Vegetables,163.4552,6,2004,974.7312,21,13.453102880658435,0.0567722018252443,True,False,False,0,True,False,True,True,False,True,False,True,False
FDL43,10.1,0.027106459,Meat,75.367,9,1999,535.969,26,7.462079207920793,0.02674558574934424,True,False,False,0,False,True,False,False,False,True,False,False,True
FDF05,17.5,0.027022883,Frozen Foods,262.491,2,2007,5259.82,18,14.999485714285713,0.026664212100336586,True,False,False,0,False,False,True,True,False,True,False,True,False
DRF15,18.35,0.058153409,Dairy,152.034,4,1985,306.268,40,8.285231607629427,0.05652532197958118,False,False,False,0,False,False,True,False,False,False,False,False,True
FDL20,17.1,0.128937661,Fruits and Vegetables,112.3886,3,2009,1779.0176,16,6.572432748538011,0.12127706752259829,False,True,False,0,False,True,False,False,True,True,False,True,False
FDV32,7.785,0.088846306,Fruits and Vegetables,61.451,9,1999,759.012,26,7.893513166345536,0.08511870084092468,True,False,False,0,False,True,False,False,False,True,False,False,True
FDJ34,11.8,0.09357779,Snack Foods,125.9704,1,1987,1877.556,38,10.675457627118643,0.08945469715041247,True,False,False,0,True,False,False,False,True,True,False,False,True
FDG08,13.15,0.165694678,Fruits and Vegetables,171.8764,7,2002,3779.0808,23,13.07044866920152,0.15331719943610153,True,False,False,0,True,False,True,True,False,True,False,True,False
FDQ04,6.4,0.148392623,Frozen Foods,41.5796,4,1985,41.2796,40,6.4968125,0.13836324552418144,False,False,False,0,False,False,True,False,False,True,False,False,True
FDW13,8.5,0.098438394,Canned,51.1324,2,2007,259.662,18,6.015576470588235,0.0938895293399732,True,False,False,0,False,False,True,True,False,True,False,True,False
NCI17,8.645,0.143303291,Health and Hygiene,96.341,1,1987,193.082,38,11.144129554655871,0.1339216960712218,True,False,False,1,False,False,False,False,True,False,True,False,True
FDY03,17.6,0.076276208,Meat,110.9202,7,2002,1687.803,23,6.30228409090909,0.07350712768282956,True,False,False,0,True,False,True,True,False,True,False,True,False
FDS12,9.1,0.175103435,Baking Goods,127.5362,2,2007,4655.9394,18,14.014967032967032,0.16135617350896198,True,False,False,0,False,False,True,True,False,True,False,True,False
FDJ55,12.8,0.023511371,Meat,225.9404,1,1987,4950.8888,38,17.65159375,0.023239235974444133,True,False,False,0,True,False,False,False,True,True,False,False,True
